REVIEW_ID,PRODUCT_ID,TITLE,AUTHOR,RATING,CONTENT,TIMESTAMP,PROFILE_ID,IS_VERIFIED,HELPFUL_COUNT,PRODUCT_ATTRIBUTES,BRAND,POLARITY,SENTIMENT,POLARITY_NLTK,SENTIMENT_NLTK
RSSYUPZWKHRJU,B09NBVS84T,1.0 out of 5 stars Only works half the time,Tim W.,1,"They disable the Windows Audio service often and also disable\mute my windows audio. Currently I cannot get them to work with Microsoft Team unless I reboot my machine first and even then they work about 30% of the time. Currently, they display in Teams but trying a test call makes teams freeze and the windows audio service stop working again. I have no issues when using my older Jabra headset.","August 20, 2024",AFARI7P5VTB42LLRANX4BIDFNSBQ,True,0.0,Color: Graphite,Logitech Zone,0.10416666666666666,Positive,-0.6486,Negative
R2E487A0I0JBRH,B09NBVS84T,5.0 out of 5 stars Works great,Keb Co,5,These sound good. Hook right up to my devices without issue. Battery charge lasts quite a long time. Kudos to Logitech on upholding the warranty. My first pair started making a crackling noise. They sent me a new pair after a couple phone calls.,"November 25, 2023",AHE3E2C4PBTOQWSS5YE2U3MXNYCA,True,0.0,Color: Graphite,Logitech Zone,0.287012987012987,Positive,0.7553,Positive
RWWLHRENOG4WB,B09NBVS84T,5.0 out of 5 stars Love them!,Dylan,5,I use these everyday for work & absolutely love them! Sound is great & mic is clear (so I’ve been told). They are very comfortable & thanks to the ear cups being textile & over ear instead of on ear & pleather. Can be connected to multiple devices at the same time & sound crossover is seamless. Battery life is great!,"September 29, 2023",AERAZITHB7T24ZFEBKBSA5OHXIDA,True,0.0,Color: Off-White,Logitech Zone,0.32875000000000004,Positive,0.974,Positive
R3R12UE51DFW9M,B09NBVS84T,2.0 out of 5 stars So-So,Kimberly E. James,2,"After a few days of struggling, my clients and patients would state that I would cut out mid-sentence and at times I could barely hear them as well. This would be after fully charging them overnight and using them first thing in the morning for work; which is why they were purchased. Very disappointing especially after they came so highly recommended.","March 18, 2024",AFMDYAT6LXXH5BCZMQCYQ5KABMXA,True,0.0,Color: Graphite,Logitech Zone,-0.08666666666666667,Negative,-0.6022,Negative
RN78STCCP7VD7,B09NBVS84T,3.0 out of 5 stars Uncomfortable,JenniferR,3,"I really wanted to like these. But after about an hour of wear, they hurt. Returned.","November 19, 2023",AE7QV5BDWFAAOXKPALHPIZLBUX5A,True,0.0,Color: Graphite,Logitech Zone,0.2,Positive,-0.5745,Negative
R3LHIC9USNV6RS,B09NBVS84T,2.0 out of 5 stars Starts failing after a couple of months,agelvis,2,"I bought these headphones after checking a lot of brands and options. I'd never bought Logitech headphones before, but I have one of their mouse models, and it's incredible. That's why I decided to buy this product and trust the brand. They're very light and have decent sound quality, as their marketing tells. I'm a teacher, and I was looking for an affordable pair of over-ear headphones that would last a decent amount of time, but just after a couple of months of proper use, the headphones automatically turn off. This happens very often, and this happens in the middle of my classes, it's so uncomfortable and stressful. I don't advise this product for professionals, I've tried to save up some money and end up wasting it. I Should've paid a little more and gotten a better product, not a cheap one.","August 1, 2023",AF3EN5BUMIG4ESL6ZAH4JYGRXDDA,True,0.0,Color: Graphite,Logitech Zone,0.1761309523809524,Positive,0.0131,Positive
R3TMI3EOOFFGDC,B09NBVS84T,1.0 out of 5 stars Unusable as a work headset,George,1,"The sound quality on this headset is decent. Unfortunately, whenever the microphone is switched on, the sound quality suddenly becomes extremely poor and quiet. I checked a couple support forums for solutions. Many people had experienced the same thing; I tried all the options presented--there weren't many and Logitech only had one suggestion--and nothing worked.I purchased this headset to use for work meetings, and it is useless for that purpose. My only recourse was to turn off the mic and use my computer microphone. Which worked fine, but is unacceptable for a headset of this price. I'm sending it back.","July 16, 2024",AGBRQPFAIPWVA6EU4562WZW5SE5A,True,0.0,Color: Graphite,Logitech Zone,0.11145833333333334,Positive,-0.7349,Negative
R2A6GV8O0UMX83,B09NBVS84T,5.0 out of 5 stars Good quality and comfortable.,maria hernandez,5,"Obviously cute, the mic does not bend but it hides so you can listen to music or take calls the controls are a little wonky meaning you press them towards the back rather than towards the front. Keeps ears warm outside!","November 21, 2023",AGNF5I5PBL6UXURD3BICSKVQI3JQ,True,3.0,Color: Rose,Logitech Zone,0.10208333333333335,Positive,0.3802,Positive
R21OA1ARIR6OT9,B09NBVS84T,1.0 out of 5 stars Stopped Working,The A Help Desk,1,"Headset stopped working after about four months. Bluetooth seems to be the issue; mic and audio cut in and out. Tried connecting with Logitech on their support; horrible system, never got connected to anyone. Received a support email that says, ""Please feel free to respond to this email."" I responded, haven't heard anything. It's been three full business days. Probably will not purchase again.","August 15, 2024",AEGYFYR34X3FYLIASOB6CZGTKXKQ,True,0.0,Color: Off-White,Logitech Zone,-0.08333333333333333,Negative,0.5423,Positive
R1Y8V8MAN84KS2,B09NBVS84T,5.0 out of 5 stars Lightweight Headset,D.S.,5,"This is a lightweight headset. Definitely not meant for gaming, but for a more casual use. I purchased it for work, when working remotely and it does the job. The volume in teams meetings is ""OK"" but the battery life is superb. I went on vacation for 2 weeks and upon my return, my not recently charged headset got me through a full workday without blinking angrily at me.","July 31, 2023",AE3ZQQMVLYYX3CI5UDIT6OGWRSOA,True,0.0,Color: Graphite,Logitech Zone,0.1388888888888889,Positive,0.9328,Positive
R3I1LJ0SS7ILC0,B09NBVS84T,5.0 out of 5 stars Great headset for work,Amazon Customer,5,"I really like this headset. The earpieces are fabric, not that thin vinyl covering like on most. That stuff starts to flake off over time and you wind up with little black bits of vinyl in your ears, hair etc.The sound quality is great.The overall design appears to be ideal and won't break when you adjust it, as many others have beforeReally great price too.","July 6, 2023",AHN3SKCB375P2DRZ7MVB5MJJFDPQ,True,2.0,Color: Graphite,Logitech Zone,0.25458333333333333,Positive,0.9199,Positive
R2NF71MGZFZ0LT,B09NBVS84T,3.0 out of 5 stars Didn’t keep,juicyspots,3,Noise cancelling didn’t do a good job and when moved to 2-3 rooms over people said they couldn’t hear me well and they went in and out. Wireless is pointless if I can’t go too far without issues.,"August 21, 2023",AFKKV5BIEYJJXEUIWGJYCTJ7L2PQ,True,0.0,Color: Graphite,Logitech Zone,0.18333333333333332,Positive,0.4939,Positive
R1YGN4RXRKQI14,B09NBVS84T,5.0 out of 5 stars Super Good Mic,Sam,5,Mic has great quality. I take calls and meeting all day and it’s so mush clearer than what I used before. It can also have more than one device connected so I can listen to music and the music pauses when I get a call. It’s also super comfy on the ears. 10/10,"September 17, 2023",AHRKLEJLO6NQ4SR3UJU4ZHGC3ZPQ,True,0.0,Color: Graphite,Logitech Zone,0.5444444444444444,Positive,0.8402,Positive
R32LDB8EUL8ESO,B09NBVS84T,5.0 out of 5 stars Good Headphones,Ian McDonald,5,They are comfortable and well worth the price.,"March 28, 2024",AFDY7ALU4ZQCP4ZJVT4L5BRBSMPQ,True,0.0,Color: Graphite,Logitech Zone,0.35,Positive,0.743,Positive
R5W6NNIFHDX61,B09NBVS84T,2.0 out of 5 stars Look cute in zoom until you have to speak,Britney,2,"The ears bleed ALL sound, so you can't respectfully wear these in public if you're listening to a whisper of sound. It's been less than a month, and the left ear is already glitching on sound. The headband is fabric that looks like it will tear easily, but it's terribly rough against hair. It looks so cute, but I have to return it and find an uglier and reliable pair.","January 19, 2024",AGOL46X4BGWJ5J33BMNU572EOBZQ,True,0.0,Color: Graphite,Logitech Zone,0.23666666666666664,Positive,-0.4959,Negative
R77EAMI65LP6S,B09NBVS84T,2.0 out of 5 stars Only worked well for about 2 weeks,Jamie Holdeman,2,"Noise cancellation - well, they fit around the ear so actually not bad by my opinion. Sound - kinda weak. I needed the volume turned up very loud to hear well. There was only a very slight audio lag which is good for a bluetooth headset. People could hear me clearly on calls. I could hear well on calls.The reason for my 2 star review is the headset worked well for about 2 weeks and then stopped connecting to Teams. I am not sure if this is a Teams issue or headset issue but they don't work together anymore. All of my work meetings are over Teams which makes this a useless device for me now.","September 14, 2023",AHT33Q3VBOL4OJC35QSYS2S4EFXQ,True,0.0,Color: Rose,Logitech Zone,0.06712121212121212,Positive,-0.0347,Negative
R3PWB4HOWNNXI7,B09NBVS84T,"3.0 out of 5 stars Looked nice, too big",D.M.,3,Had to rate a 2 because I had to return. Too big for my head and headpiece was not adjustable. Maybe in the future logitech can improve headphones by making them adjustable on headpieceI love other logitech products I have purchased in the past.,"July 20, 2023",AFSYV3SLQQBEUETZV5SQ3H4KHX2A,True,0.0,Color: Off-White,Logitech Zone,0.025,Positive,0.7964,Positive
R1TJ1NNMUAR36F,B09NBVS84T,5.0 out of 5 stars Fits around ear. Good range and sound,Tony,5,"Fits around my ears so doesn't hurt wearing them all day. Good range in house. Purchased to replace another wireless product that was 3x the cost that I really liked and lasted little over two years when power switch stopped working. This has better range, better fit and comparable sound. I've used them for 3 months or more. Very pleased.","July 29, 2023",AGOCUJOPUBNQWGDGYXJEVDY6DVSQ,True,0.0,Color: Graphite,Logitech Zone,0.4513888888888889,Positive,0.9579,Positive
R1JRLP3E25ZJIE,B09NBVS84T,4.0 out of 5 stars They are great but I'm just picky,Tammy,4,I really like them. They are light and the sound are great. The only complaint that I have is if I listen my music really loud then people around me can listen to my music.,"October 19, 2022",AGWRLMN64V3RSJHCQ2VR6RCFAW7Q,True,2.0,Color: Off-White,Logitech Zone,0.2285714285714286,Positive,0.6901,Positive
R1RB1WC99OJM1L,B09NBVS84T,1.0 out of 5 stars do not buy.,Melody Barton,1,"these headphones will not stay connected to my pc, while taking calls the users sound like robots. horrible in my opinion. i’ve been waiting to get these for so long, they are extremely comfortable and cute but i only used the headphones for an hour and started experiencing issues.","July 29, 2024",AEJPFWG4NN3CR7REV7QCSLVNYB2Q,True,1.0,Color: Graphite,Logitech Zone,0.041666666666666664,Positive,0.4457,Positive
R37SB31RINS5YX,B09NBVS84T,3.0 out of 5 stars Aviation headsets but not for office!,RBK,3,"These headphones feels like an aviation or NASA headsets for people works on operating flights etc., these looks very huge on head and looks feels weird to use these in office location. I used it for few days in my office and most of them looked at me with weird expressions… not sure on what reference Logitech designed these headphones for office but does not work for all hopefully.","November 16, 2022",AFDX7UYSIWAPSYF2MQGUKTFWLVIA,True,1.0,Color: Graphite,Logitech Zone,-0.07166666666666664,Negative,0.6014,Positive
R371AJKDPZTJWF,B09NBVS84T,1.0 out of 5 stars Worst headset I have ever bought,Sky,1,"Significantly low quality product. The most I have ever paid for such a poor quality product. I can not express how frustrated I am with the low audio quality, low mic quality, and shoddy construction of the product. Fresh out of box it is on par with something you could get for $5 at the dollar store. Ridiculous.","July 25, 2024",AG3W3Z46347HE5KOFLJGKLC3WVIA,True,1.0,Color: Graphite,Logitech Zone,-0.09333333333333331,Negative,-0.7026,Negative
R3UCPO8WX2PK3S,B09NBVS84T,5.0 out of 5 stars Good for gaming,Joseph A. Barnes,5,I built a stealth gaming rig and this was the perfect addition. The sound is so good that it surprised me. It talks to tell you battery life and such. And the mic turns on and off automatically depending on if it’s out. Admittedly I never have used the mic. But it’s awesome,"June 4, 2023",AH2PYN5ML2L3ZNKIRURTAI2BH5IQ,True,0.0,Color: Graphite,Logitech Zone,0.5333333333333333,Positive,0.8865,Positive
